Project,Package,Module,Class,Smell,Method,Line no,File,Description
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Magic number,test_parse_time_with_trailing_colon,319,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 6 used in test_parse_time_with_trailing_colon.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Magic number,test_status_open_now,370,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_status_open_now.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Magic number,test_status_opens_at_when_closed,398,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_status_opens_at_when_closed.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Magic number,test_next_change_shows_close_time_when_open,426,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_next_change_shows_close_time_when_open.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Magic number,test_next_change_shows_open_time_when_closed,454,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_next_change_shows_open_time_when_closed.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_variants_calculates_price,466,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_variants_calculates_price.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_variants_calculates_price,473,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_variants_calculates_price.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_variants_calculates_price,473,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 45.0 used in test_create_booking_with_variants_calculates_price.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_variants_calculates_price,469,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 45.0 used in test_create_booking_with_variants_calculates_price.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_multiple_quantity_and_variants,480,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_multiple_quantity_and_variants.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_multiple_quantity_and_variants,481,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2 used in test_create_booking_with_multiple_quantity_and_variants.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_multiple_quantity_and_variants,487,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_multiple_quantity_and_variants.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_multiple_quantity_and_variants,487,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2 used in test_create_booking_with_multiple_quantity_and_variants.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_positive_price_adjustment,494,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_positive_price_adjustment.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_positive_price_adjustment,501,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_create_booking_with_positive_price_adjustment.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_positive_price_adjustment,501,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 85.0 used in test_create_booking_with_positive_price_adjustment.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Magic number,test_create_booking_with_positive_price_adjustment,497,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 85.0 used in test_create_booking_with_positive_price_adjustment.
flask_app,flask_app.tests,test_login,,Magic number,test_login_success,10,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 200 used in test_login_success.
flask_app,flask_app.tests,test_login,,Magic number,test_login_invalid,16,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 401 used in test_login_invalid.
flask_app,flask_app.tests,test_login,,Magic number,test_login_missing_fields,21,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 400 used in test_login_missing_fields.
flask_app,flask_app.tests,test_login,,Magic number,test_login_missing_fields,33,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 400 used in test_login_missing_fields.
flask_app,flask_app.tests,test_login,,Magic number,test_login_returns_valid_token,40,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 200 used in test_login_returns_valid_token.
flask_app,flask_app.tests,test_login,,Magic number,test_login_uses_db_query,68,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 200 used in test_login_uses_db_query.
flask_app,flask_app.tests,test_login,,Magic number,test_missing_token_returns_401,76,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 401 used in test_missing_token_returns_401.
flask_app,flask_app.tests,test_login,,Magic number,test_invalid_token_returns_401,83,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 401 used in test_invalid_token_returns_401.
flask_app,flask_app.tests,test_login,,Magic number,test_valid_token_allows_access,90,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_login.py,Magic number 200 used in test_valid_token_allows_access.
flask_app,flask_app.tests,test_arrivals_departures,,Long statement,test_get_arrivals,2,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_arrivals_departures.py,A line with 202 chars in test_get_arrivals exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_arrivals_departures,,Long statement,test_get_departures,19,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_arrivals_departures.py,A line with 208 chars in test_get_departures exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_arrivals_departures,,Magic number,test_get_arrivals,14,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_arrivals_departures.py,Magic number 200 used in test_get_arrivals.
flask_app,flask_app.tests,test_arrivals_departures,,Magic number,test_get_departures,31,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_arrivals_departures.py,Magic number 200 used in test_get_departures.
flask_app,flask_app.tests,test_flight_details,,Magic number,test_get_flight_details,18,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_flight_details.py,Magic number 200 used in test_get_flight_details.
flask_app,flask_app.tests,test_flight_details,,Magic number,test_get_flight_details,11,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_flight_details.py,Magic number 14 used in test_get_flight_details.
flask_app,flask_app.tests,test_subscribe,,Magic number,test_subscribe_requires_auth,7,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_subscribe.py,Magic number 401 used in test_subscribe_requires_auth.
flask_app,flask_app.tests,test_subscribe,,Magic number,test_subscribe_success,26,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_subscribe.py,Magic number 200 used in test_subscribe_success.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_category_filter,51,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_category_filter' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_open_now_filter_true,70,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_open_now_filter_true' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_open_now_filter_false,87,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_open_now_filter_false' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_sorting_name,104,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_sorting_name' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_sorting_status,121,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_sorting_status' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_sorting_gate,138,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_sorting_gate' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_terminal_filter,155,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_terminal_filter' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_gate_filter,172,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_gate_filter' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shops_with_multiple_filters,189,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shops_with_multiple_filters' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_catalog_default_include_items,398,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_catalog_default_include_items' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_catalog_without_items,416,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_catalog_without_items' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_catalog_not_found,434,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_catalog_not_found' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_search,479,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_search' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_category_id,498,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_category_id' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_min_price,517,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_min_price' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_max_price,536,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_max_price' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_price_range,555,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_price_range' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_invalid_price_range,575,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_invalid_price_range' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_invalid_price_range_equal,583,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_invalid_price_range_equal' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_availability_in_stock,603,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_availability_in_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_availability_low_stock,622,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_availability_low_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_availability_out_of_stock,641,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_availability_out_of_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_sorting_name,660,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_sorting_name' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_sorting_price_asc,679,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_sorting_price_asc' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_sorting_price_desc,698,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_sorting_price_desc' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_items_with_multiple_filters,717,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_items_with_multiple_filters' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_item_categories_empty,845,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_item_categories_empty' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long identifier,test_get_shop_item_categories_not_found,864,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Identifier'test_get_shop_item_categories_not_found' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shops_list_all,12,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 332 chars in test_get_shops_list_all exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shops_with_category_filter,55,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 147 chars in test_get_shops_with_category_filter exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shops_with_open_now_filter_true,74,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 137 chars in test_get_shops_with_open_now_filter_true exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shops_with_multiple_filters,196,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 133 chars in test_get_shops_with_multiple_filters exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shop_items_with_multiple_filters,718,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 128 chars in test_get_shop_items_with_multiple_filters exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Long statement,test_get_shop_items_with_multiple_filters,737,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,A line with 134 chars in test_get_shop_items_with_multiple_filters exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_list_all,42,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_list_all.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_category_filter,65,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_category_filter.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_open_now_filter_true,84,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_open_now_filter_true.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_open_now_filter_false,101,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_open_now_filter_false.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_sorting_name,118,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_sorting_name.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_sorting_status,135,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_sorting_status.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_sorting_gate,152,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_sorting_gate.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_terminal_filter,169,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_terminal_filter.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_gate_filter,186,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_gate_filter.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shops_with_multiple_filters,206,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shops_with_multiple_filters.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_by_id_success,246,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_by_id_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_by_id_not_found,265,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 404 used in test_get_shop_by_id_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_by_id_not_found,258,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 999 used in test_get_shop_by_id_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_by_id_invalid_id,273,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 404 used in test_get_shop_by_id_invalid_id.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_hours_success,301,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_hours_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_hours_not_found,319,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 404 used in test_get_shop_hours_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_hours_not_found,312,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 999 used in test_get_shop_hours_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,340,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,343,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 3 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,345,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 15 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,327,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 15 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,328,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 12 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories,329,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 8 used in test_get_shop_categories.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_categories_empty,357,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_categories_empty.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_success,391,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_catalog_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_success,375,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.49 used in test_get_shop_catalog_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_default_include_items,413,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_catalog_default_include_items.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_without_items,431,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_catalog_without_items.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_not_found,444,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 404 used in test_get_shop_catalog_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_catalog_not_found,437,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 999 used in test_get_shop_catalog_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_success,472,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_success,457,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.49 used in test_get_shop_items_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_search,495,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_search.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_category_id,514,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_category_id.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_min_price,533,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_min_price.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_min_price,522,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.0 used in test_get_shop_items_with_min_price.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_max_price,552,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_max_price.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_max_price,541,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 5.0 used in test_get_shop_items_with_max_price.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_price_range,572,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_price_range.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_price_range,560,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.0 used in test_get_shop_items_with_price_range.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_price_range,561,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 5.0 used in test_get_shop_items_with_price_range.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_invalid_price_range,578,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 400 used in test_get_shop_items_invalid_price_range.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_invalid_price_range_equal,600,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_invalid_price_range_equal.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_invalid_price_range_equal,588,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 5.0 used in test_get_shop_items_invalid_price_range_equal.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_invalid_price_range_equal,589,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 5.0 used in test_get_shop_items_invalid_price_range_equal.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_availability_in_stock,619,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_availability_in_stock.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_availability_low_stock,638,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_availability_low_stock.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_availability_out_of_stock,657,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_availability_out_of_stock.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_sorting_name,676,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_sorting_name.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_sorting_price_asc,695,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_sorting_price_asc.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_sorting_price_desc,714,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_sorting_price_desc.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_multiple_filters,738,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_shop_items_with_multiple_filters.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_multiple_filters,724,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.0 used in test_get_shop_items_with_multiple_filters.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_with_multiple_filters,725,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 5.0 used in test_get_shop_items_with_multiple_filters.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_not_found,752,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 404 used in test_get_shop_items_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_shop_items_not_found,745,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 999 used in test_get_shop_items_not_found.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_item_by_id_success,761,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 2.49 used in test_get_item_by_id_success.
flask_app,flask_app.tests,test_shops,,Magic number,test_get_item_by_id_success,788,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shops.py,Magic number 200 used in test_get_item_by_id_success.
